run_id,variant,sample,bin_index_1_based,reference_upper_edge_um,reproduced_upper_edge_um,reference_mean_velocity,reproduced_mean_velocity,signed_error,absolute_error,reproduced_stdev,reproduced_observations
A08_control,A_legacy,control,4,15.10526315789474,15.105263157894736,492.9779131604483,496.759152643958,3.781239483509694,3.781239483509694,34.60056721399072,46122
A08_control,A_legacy,control,5,18.88157894736842,18.881578947368425,509.0915952734761,512.5044654340007,3.4128701605246192,3.4128701605246192,30.60639628172786,39565
A08_control,A_legacy,control,6,22.65789473684211,22.657894736842106,518.9359718846018,518.2691938353219,-0.6667780492799693,0.6667780492799693,30.292793652587516,40458
A08_control,A_legacy,control,7,26.43421052631579,26.434210526315788,523.9541438077175,521.3966806881757,-2.557463119541808,2.557463119541808,30.981752579948665,48356
A08_control,A_legacy,control,8,30.21052631578947,30.210526315789473,525.3635252468608,521.9910999240203,-3.372425322840513,3.372425322840513,31.641805344024952,40722
A08_control,A_legacy,control,9,33.98684210526316,33.98684210526316,527.2624271378364,522.5259283232546,-4.736498814581864,4.736498814581864,31.68470985530804,40961
A08_control,A_legacy,control,10,37.76315789473685,37.76315789473685,528.2306309824129,523.2898113671616,-4.940819615251257,4.940819615251257,32.05459688630981,46786
A08_control,A_legacy,control,11,41.53947368421053,41.53947368421053,529.4324597532669,524.7885997595371,-4.643859993729848,4.643859993729848,32.09344458707396,40747
A08_control,A_legacy,control,12,45.31578947368421,45.31578947368421,529.5276446960855,525.6100075287111,-3.917637167374437,3.917637167374437,31.52840998752014,41010
A08_control,A_legacy,control,13,49.0921052631579,49.0921052631579,529.257119815141,526.8753565001298,-2.3817633150111988,2.3817633150111988,31.06196313027781,47677
A08_control,A_legacy,control,14,52.86842105263158,52.868421052631575,524.5701823925508,524.8682978028868,0.2981154103359813,0.2981154103359813,31.301519857294274,42944
A08_control,A_legacy,control,15,56.64473684210527,56.64473684210527,514.01630787243,518.2757991410836,4.259491268653505,4.259491268653505,32.282562395432464,39549
A08_control,A_legacy,control,16,60.42105263157895,60.421052631578945,499.5646179624673,501.0367114801177,1.4720935176503644,1.4720935176503644,37.6364321248203,45448
A08_control,A_legacy,control,17,64.19736842105263,64.19736842105263,495.0250598464668,486.07981309995375,-8.945246746513021,8.945246746513021,44.3988016837135,43661
A08_control,A_legacy,control,18,67.97368421052632,67.97368421052632,486.4867244655335,477.66773441039584,-8.818990055137647,8.818990055137647,49.01773058611723,39074
A08_control,A_legacy,control,19,71.75,71.75,468.7498799456037,460.7158333979304,-8.034046547673313,8.034046547673313,52.918278957669656,28645
A08_sepsis,A_legacy,sepsis,1,3.407894736842105,3.4078947368421053,557.2336048748283,542.5710871246682,-14.662517750160077,14.662517750160077,75.46395389903968,30059
A08_sepsis,A_legacy,sepsis,2,6.815789473684211,6.815789473684211,559.2436708316217,543.5035278616659,-15.740142969955741,15.740142969955741,72.97557133437279,32284
A08_sepsis,A_legacy,sepsis,3,10.22368421052632,10.223684210526315,560.3987896274358,546.298701939531,-14.100087687904761,14.100087687904761,68.43394842384951,31931
A08_sepsis,A_legacy,sepsis,4,13.63157894736842,13.631578947368421,560.8155344757931,549.5971279858596,-11.2184064899335,11.2184064899335,67.16417768910908,32256
A08_sepsis,A_legacy,sepsis,5,17.03947368421053,17.039473684210527,561.1513433894442,552.4239585925135,-8.727384796930664,8.727384796930664,68.12194645919787,33546
A08_sepsis,A_legacy,sepsis,6,20.44736842105263,20.44736842105263,562.5352283392697,553.210682342953,-9.324545996316715,9.324545996316715,67.69463298660742,33779
A08_sepsis,A_legacy,sepsis,7,23.85526315789474,23.855263157894736,564.515324039244,552.0543557283946,-12.460968310849353,12.460968310849353,67.52050961876144,32675
A08_sepsis,A_legacy,sepsis,8,27.26315789473684,27.263157894736842,565.4026943513294,551.8450859137081,-13.557608437621298,13.557608437621298,68.60519330658316,32216
A08_sepsis,A_legacy,sepsis,9,30.67105263157895,30.67105263157895,563.8010805937621,551.2315143359116,-12.56956625785051,12.56956625785051,68.73714684914978,32294
A08_sepsis,A_legacy,sepsis,10,34.07894736842105,34.078947368421055,564.01905988649,549.8059867116903,-14.213073174799774,14.213073174799774,69.57234406930698,31639
A08_sepsis,A_legacy,sepsis,11,37.48684210526316,37.48684210526316,567.9904496523931,552.7054306681555,-15.285018984237581,15.285018984237581,68.76089904627668,31793
A08_sepsis,A_legacy,sepsis,12,40.89473684210526,40.89473684210526,569.2992909416753,555.6675412354799,-13.631749706195365,13.631749706195365,67.17266459985979,33084
A08_sepsis,A_legacy,sepsis,13,44.30263157894737,44.30263157894737,566.9952070847053,557.1890026655973,-9.806204419107985,9.806204419107985,65.98710564588157,33134
A08_sepsis,A_legacy,sepsis,14,47.71052631578947,47.71052631578947,566.1030653000455,557.3270159577862,-8.776049342259284,8.776049342259284,67.22505259546371,32595
A08_sepsis,A_legacy,sepsis,15,51.11842105263158,51.11842105263158,560.438454051932,553.8446347213021,-6.593819330629913,6.593819330629913,66.49571291268856,32796
A08_sepsis,A_legacy,sepsis,16,54.52631578947368,54.526315789473685,559.1539981460769,547.4203322279079,-11.733665918168981,11.733665918168981,65.07263175467465,32228
A08_sepsis,A_legacy,sepsis,17,57.93421052631579,57.934210526315795,557.5640646558861,541.4530295471818,-16.1110351087043,16.1110351087043,67.7114455599317,31675
A08_sepsis,A_legacy,sepsis,18,61.3421052631579,61.3421052631579,553.6478422288675,536.7584238351701,-16.889418393697383,16.889418393697383,70.10723341881113,32306
A08_sepsis,A_legacy,sepsis,19,64.75,64.75,550.1015754976037,532.2412002195803,-17.86037527802341,17.86037527802341,70.23112511946705,22452
FIXED_A_legacy_control,A_legacy,control,1,3.776315789473684,3.776315789473684,463.581574911175,455.0145317304694,-8.567043180705582,8.567043180705582,50.8278811547914,39347
FIXED_A_legacy_control,A_legacy,control,2,7.552631578947368,7.552631578947368,479.8822450752279,470.96461730283363,-8.917627772394269,8.917627772394269,45.791988722050526,39321
FIXED_A_legacy_control,A_legacy,control,3,11.32894736842105,11.328947368421053,486.8157178991975,478.8456577484344,-7.970060150763118,7.970060150763118,41.33618017503818,41639
FIXED_A_legacy_control,A_legacy,control,4,15.10526315789474,15.105263157894736,492.9779131604483,496.759152643958,3.781239483509694,3.781239483509694,34.60056721399072,46122
FIXED_A_legacy_control,A_legacy,control,5,18.88157894736842,18.881578947368425,509.0915952734761,512.5044654340007,3.4128701605246192,3.4128701605246192,30.60639628172786,39565
FIXED_A_legacy_control,A_legacy,control,6,22.65789473684211,22.657894736842106,518.9359718846018,518.2691938353219,-0.6667780492799693,0.6667780492799693,30.292793652587516,40458
FIXED_A_legacy_control,A_legacy,control,7,26.43421052631579,26.434210526315788,523.9541438077175,521.3966806881757,-2.557463119541808,2.557463119541808,30.981752579948665,48356
FIXED_A_legacy_control,A_legacy,control,8,30.21052631578947,30.210526315789473,525.3635252468608,521.9910999240203,-3.372425322840513,3.372425322840513,31.641805344024952,40722
FIXED_A_legacy_control,A_legacy,control,9,33.98684210526316,33.98684210526316,527.2624271378364,522.5259283232546,-4.736498814581864,4.736498814581864,31.68470985530804,40961
FIXED_A_legacy_control,A_legacy,control,10,37.76315789473685,37.76315789473685,528.2306309824129,523.2898113671616,-4.940819615251257,4.940819615251257,32.05459688630981,46786
FIXED_A_legacy_control,A_legacy,control,11,41.53947368421053,41.53947368421053,529.4324597532669,524.7885997595371,-4.643859993729848,4.643859993729848,32.09344458707396,40747
FIXED_A_legacy_control,A_legacy,control,12,45.31578947368421,45.31578947368421,529.5276446960855,525.6100075287111,-3.917637167374437,3.917637167374437,31.52840998752014,41010
FIXED_A_legacy_control,A_legacy,control,13,49.0921052631579,49.0921052631579,529.257119815141,526.8753565001298,-2.3817633150111988,2.3817633150111988,31.06196313027781,47677
FIXED_A_legacy_control,A_legacy,control,14,52.86842105263158,52.868421052631575,524.5701823925508,524.8682978028868,0.2981154103359813,0.2981154103359813,31.301519857294274,42944
FIXED_A_legacy_control,A_legacy,control,15,56.64473684210527,56.64473684210527,514.01630787243,518.2757991410836,4.259491268653505,4.259491268653505,32.282562395432464,39549
FIXED_A_legacy_control,A_legacy,control,16,60.42105263157895,60.421052631578945,499.5646179624673,501.0367114801177,1.4720935176503644,1.4720935176503644,37.6364321248203,45448
FIXED_A_legacy_control,A_legacy,control,17,64.19736842105263,64.19736842105263,495.0250598464668,486.07981309995375,-8.945246746513021,8.945246746513021,44.3988016837135,43661
FIXED_A_legacy_control,A_legacy,control,18,67.97368421052632,67.97368421052632,486.4867244655335,477.66773441039584,-8.818990055137647,8.818990055137647,49.01773058611723,39074
FIXED_A_legacy_control,A_legacy,control,19,71.75,71.75,468.7498799456037,460.7158333979304,-8.034046547673313,8.034046547673313,52.918278957669656,28645
FIXED_A_legacy_sepsis,A_legacy,sepsis,1,3.407894736842105,3.4078947368421053,557.2336048748283,542.5710871246682,-14.662517750160077,14.662517750160077,75.46395389903968,30059
FIXED_A_legacy_sepsis,A_legacy,sepsis,2,6.815789473684211,6.815789473684211,559.2436708316217,543.5035278616659,-15.740142969955741,15.740142969955741,72.97557133437279,32284
FIXED_A_legacy_sepsis,A_legacy,sepsis,3,10.22368421052632,10.223684210526315,560.3987896274358,546.298701939531,-14.100087687904761,14.100087687904761,68.43394842384951,31931
FIXED_A_legacy_sepsis,A_legacy,sepsis,4,13.63157894736842,13.631578947368421,560.8155344757931,549.5971279858596,-11.2184064899335,11.2184064899335,67.16417768910908,32256
FIXED_A_legacy_sepsis,A_legacy,sepsis,5,17.03947368421053,17.039473684210527,561.1513433894442,552.4239585925135,-8.727384796930664,8.727384796930664,68.12194645919787,33546
FIXED_A_legacy_sepsis,A_legacy,sepsis,6,20.44736842105263,20.44736842105263,562.5352283392697,553.210682342953,-9.324545996316715,9.324545996316715,67.69463298660742,33779
FIXED_A_legacy_sepsis,A_legacy,sepsis,7,23.85526315789474,23.855263157894736,564.515324039244,552.0543557283946,-12.460968310849353,12.460968310849353,67.52050961876144,32675
FIXED_A_legacy_sepsis,A_legacy,sepsis,8,27.26315789473684,27.263157894736842,565.4026943513294,551.8450859137081,-13.557608437621298,13.557608437621298,68.60519330658316,32216
FIXED_A_legacy_sepsis,A_legacy,sepsis,9,30.67105263157895,30.67105263157895,563.8010805937621,551.2315143359116,-12.56956625785051,12.56956625785051,68.73714684914978,32294
FIXED_A_legacy_sepsis,A_legacy,sepsis,10,34.07894736842105,34.078947368421055,564.01905988649,549.8059867116903,-14.213073174799774,14.213073174799774,69.57234406930698,31639
FIXED_A_legacy_sepsis,A_legacy,sepsis,11,37.48684210526316,37.48684210526316,567.9904496523931,552.7054306681555,-15.285018984237581,15.285018984237581,68.76089904627668,31793
FIXED_A_legacy_sepsis,A_legacy,sepsis,12,40.89473684210526,40.89473684210526,569.2992909416753,555.6675412354799,-13.631749706195365,13.631749706195365,67.17266459985979,33084
FIXED_A_legacy_sepsis,A_legacy,sepsis,13,44.30263157894737,44.30263157894737,566.9952070847053,557.1890026655973,-9.806204419107985,9.806204419107985,65.98710564588157,33134
FIXED_A_legacy_sepsis,A_legacy,sepsis,14,47.71052631578947,47.71052631578947,566.1030653000455,557.3270159577862,-8.776049342259284,8.776049342259284,67.22505259546371,32595
FIXED_A_legacy_sepsis,A_legacy,sepsis,15,51.11842105263158,51.11842105263158,560.438454051932,553.8446347213021,-6.593819330629913,6.593819330629913,66.49571291268856,32796
FIXED_A_legacy_sepsis,A_legacy,sepsis,16,54.52631578947368,54.526315789473685,559.1539981460769,547.4203322279079,-11.733665918168981,11.733665918168981,65.07263175467465,32228
FIXED_A_legacy_sepsis,A_legacy,sepsis,17,57.93421052631579,57.934210526315795,557.5640646558861,541.4530295471818,-16.1110351087043,16.1110351087043,67.7114455599317,31675
FIXED_A_legacy_sepsis,A_legacy,sepsis,18,61.3421052631579,61.3421052631579,553.6478422288675,536.7584238351701,-16.889418393697383,16.889418393697383,70.10723341881113,32306
FIXED_A_legacy_sepsis,A_legacy,sepsis,19,64.75,64.75,550.1015754976037,532.2412002195803,-17.86037527802341,17.86037527802341,70.23112511946705,22452
FIXED_B_conventional_frames_control,B_conventional_frames,control,1,3.776315789473684,3.776315789473684,463.581574911175,455.2636075956691,-8.317967315505882,8.317967315505882,50.528761055647706,39349
FIXED_B_conventional_frames_control,B_conventional_frames,control,2,7.552631578947368,7.552631578947368,479.8822450752279,471.0199976135229,-8.86224746170501,8.86224746170501,45.8484272140999,39324
FIXED_B_conventional_frames_control,B_conventional_frames,control,3,11.32894736842105,11.328947368421053,486.8157178991975,478.390371891993,-8.425346007204496,8.425346007204496,41.30445599143765,41791
FIXED_B_conventional_frames_control,B_conventional_frames,control,4,15.10526315789474,15.105263157894736,492.9779131604483,496.50540720644983,3.52749404600155,3.52749404600155,34.58715532763301,45969
FIXED_B_conventional_frames_control,B_conventional_frames,control,5,18.88157894736842,18.881578947368425,509.0915952734761,511.6460011107396,2.5544058372634595,2.5544058372634595,30.71630615886096,39575
FIXED_B_conventional_frames_control,B_conventional_frames,control,6,22.65789473684211,22.657894736842106,518.9359718846018,517.6814912372511,-1.2544806473507606,1.2544806473507606,30.076721054715605,40434
FIXED_B_conventional_frames_control,B_conventional_frames,control,7,26.43421052631579,26.434210526315788,523.9541438077175,521.0566218178535,-2.8975219898640034,2.8975219898640034,30.824265470086367,48339
FIXED_B_conventional_frames_control,B_conventional_frames,control,8,30.21052631578947,30.210526315789473,525.3635252468608,521.5377354939529,-3.8257897529078946,3.8257897529078946,31.5817453397115,40742
FIXED_B_conventional_frames_control,B_conventional_frames,control,9,33.98684210526316,33.98684210526316,527.2624271378364,522.1874137456633,-5.075013392173105,5.075013392173105,31.700897262126013,40952
FIXED_B_conventional_frames_control,B_conventional_frames,control,10,37.76315789473685,37.76315789473685,528.2306309824129,522.6473727965031,-5.583258185909813,5.583258185909813,32.02815440095105,46898
FIXED_B_conventional_frames_control,B_conventional_frames,control,11,41.53947368421053,41.53947368421053,529.4324597532669,524.4398140875386,-4.9926456657283325,4.9926456657283325,31.972978943878452,40656
FIXED_B_conventional_frames_control,B_conventional_frames,control,12,45.31578947368421,45.31578947368421,529.5276446960855,525.2682044724552,-4.2594402236303495,4.2594402236303495,31.521502911694295,40988
FIXED_B_conventional_frames_control,B_conventional_frames,control,13,49.0921052631579,49.0921052631579,529.257119815141,526.3133711582367,-2.9437486569042903,2.9437486569042903,30.805454417389612,47763
FIXED_B_conventional_frames_control,B_conventional_frames,control,14,52.86842105263158,52.868421052631575,524.5701823925508,524.4049851232305,-0.1651972693202879,0.1651972693202879,31.284712655709033,42871
FIXED_B_conventional_frames_control,B_conventional_frames,control,15,56.64473684210527,56.64473684210527,514.01630787243,517.6435523801223,3.6272445076922395,3.6272445076922395,32.31928137065275,39546
FIXED_B_conventional_frames_control,B_conventional_frames,control,16,60.42105263157895,60.421052631578945,499.5646179624673,500.5749643801236,1.010346417656308,1.010346417656308,37.59604467877493,45422
FIXED_B_conventional_frames_control,B_conventional_frames,control,17,64.19736842105263,64.19736842105263,495.0250598464668,485.8949006687908,-9.130159177675978,9.130159177675978,44.29687922069198,43676
FIXED_B_conventional_frames_control,B_conventional_frames,control,18,67.97368421052632,67.97368421052632,486.4867244655335,477.84822317327166,-8.638501292261822,8.638501292261822,49.15396394464027,39101
FIXED_B_conventional_frames_control,B_conventional_frames,control,19,71.75,71.75,468.7498799456037,461.16879439693685,-7.581085548666863,7.581085548666863,52.6985224430216,28632
FIXED_B_conventional_frames_sepsis,B_conventional_frames,sepsis,1,3.407894736842105,3.4078947368421053,557.2336048748283,543.3422276304176,-13.891377244410705,13.891377244410705,74.66580915453869,30118
FIXED_B_conventional_frames_sepsis,B_conventional_frames,sepsis,2,6.815789473684211,6.815789473684211,559.2436708316217,542.7088670588392,-16.534803772782425,16.534803772782425,72.48968995537838,32192
FIXED_B_conventional_frames_sepsis,B_conventional_frames,sepsis,3,10.22368421052632,10.223684210526315,560.3987896274358,546.3029711180536,-14.095818509382184,14.095818509382184,68.7464841655407,31956
FIXED_B_conventional_frames_sepsis,B_conventional_frames,sepsis,4,13.63157894736842,13.631578947368421,560.8155344757931,549.5345592549648,-11.280975220828282,11.280975220828282,66.69891057213148,32246
FIXED_B_conventional_frames_sepsis,B_conventional_frames,sepsis,5,17.03947368421053,17.039473684210527,561.1513433894442,552.3096829471318,-8.841660442312332,8.841660442312332,66.92647381806086,33575
FIXED_B_conventional_frames_sepsis,B_conventional_frames,sepsis,6,20.44736842105263,20.44736842105263,562.5352283392697,552.9450763979597,-9.590151941309955,9.590151941309955,66.864606442425,33729
FIXED_B_conventional_frames_sepsis,B_conventional_frames,sepsis,7,23.85526315789474,23.855263157894736,564.515324039244,552.070279835153,-12.445044204091005,12.445044204091005,66.92814978209103,32706
FIXED_B_conventional_frames_sepsis,B_conventional_frames,sepsis,8,27.26315789473684,27.263157894736842,565.4026943513294,551.6279631214006,-13.774731229928761,13.774731229928761,68.46172634120525,32301
FIXED_B_conventional_frames_sepsis,B_conventional_frames,sepsis,9,30.67105263157895,30.67105263157895,563.8010805937621,551.2185093921725,-12.582571201589644,12.582571201589644,68.02352094773309,32247
FIXED_B_conventional_frames_sepsis,B_conventional_frames,sepsis,10,34.07894736842105,34.078947368421055,564.01905988649,549.7540887088259,-14.264971177664165,14.264971177664165,69.48159612182086,31555
FIXED_B_conventional_frames_sepsis,B_conventional_frames,sepsis,11,37.48684210526316,37.48684210526316,567.9904496523931,552.1284790834541,-15.861970568939,15.861970568939,68.77119794949948,31794
FIXED_B_conventional_frames_sepsis,B_conventional_frames,sepsis,12,40.89473684210526,40.89473684210526,569.2992909416753,555.2633944916846,-14.035896449990673,14.035896449990673,66.7828291262536,33176
FIXED_B_conventional_frames_sepsis,B_conventional_frames,sepsis,13,44.30263157894737,44.30263157894737,566.9952070847053,557.211211004609,-9.783996080096244,9.783996080096244,65.40454042120764,33101
FIXED_B_conventional_frames_sepsis,B_conventional_frames,sepsis,14,47.71052631578947,47.71052631578947,566.1030653000455,556.7748663297969,-9.32819897024865,9.32819897024865,67.13346673028086,32599
FIXED_B_conventional_frames_sepsis,B_conventional_frames,sepsis,15,51.11842105263158,51.11842105263158,560.438454051932,554.320286934934,-6.118167116998052,6.118167116998052,65.51320066880282,32742
FIXED_B_conventional_frames_sepsis,B_conventional_frames,sepsis,16,54.52631578947368,54.526315789473685,559.1539981460769,547.2510788682373,-11.902919277839601,11.902919277839601,64.45775446257676,32280
FIXED_B_conventional_frames_sepsis,B_conventional_frames,sepsis,17,57.93421052631579,57.934210526315795,557.5640646558861,541.5340312376065,-16.030033418279572,16.030033418279572,67.1020658002576,31563
FIXED_B_conventional_frames_sepsis,B_conventional_frames,sepsis,18,61.3421052631579,61.3421052631579,553.6478422288675,536.0016412502094,-17.646200978658044,17.646200978658044,69.24172498193221,32391
FIXED_B_conventional_frames_sepsis,B_conventional_frames,sepsis,19,64.75,64.75,550.1015754976037,532.4917445278728,-17.609830969730865,17.609830969730865,70.51226507794634,22468
FIXED_C_direct_windows_control,C_direct_windows,control,1,3.776315789473684,3.776315789473684,463.581574911175,448.18681128290274,-15.394763628272244,15.394763628272244,41.321417325769886,39473
FIXED_C_direct_windows_control,C_direct_windows,control,2,7.552631578947368,7.552631578947368,479.8822450752279,463.67950638114985,-16.20273869407805,16.20273869407805,37.82658813398988,39172
FIXED_C_direct_windows_control,C_direct_windows,control,3,11.32894736842105,11.328947368421053,486.8157178991975,480.4288475196783,-6.386870379519223,6.386870379519223,34.3816108507236,40776
FIXED_C_direct_windows_control,C_direct_windows,control,4,15.10526315789474,15.105263157894736,492.9779131604483,507.0070843668446,14.029171206396313,14.029171206396313,29.745306295294345,47263
FIXED_C_direct_windows_control,C_direct_windows,control,5,18.88157894736842,18.881578947368425,509.0915952734761,521.2849730242091,12.193377750732964,12.193377750732964,27.895844996449316,39313
FIXED_C_direct_windows_control,C_direct_windows,control,6,22.65789473684211,22.657894736842106,518.9359718846018,526.363567701332,7.427595816730218,7.427595816730218,27.79649423246449,39520
FIXED_C_direct_windows_control,C_direct_windows,control,7,26.43421052631579,26.434210526315788,523.9541438077175,529.5898965284907,5.635752720773212,5.635752720773212,27.322824391065197,49746
FIXED_C_direct_windows_control,C_direct_windows,control,8,30.21052631578947,30.210526315789473,525.3635252468608,530.9234112108596,5.559885963998795,5.559885963998795,27.79072391783658,40262
FIXED_C_direct_windows_control,C_direct_windows,control,9,33.98684210526316,33.98684210526316,527.2624271378364,531.8900189812824,4.627591843445998,4.627591843445998,27.61783426160734,40492
FIXED_C_direct_windows_control,C_direct_windows,control,10,37.76315789473685,37.76315789473685,528.2306309824129,533.2085232541097,4.97789227169676,4.97789227169676,27.549303696012384,48205
FIXED_C_direct_windows_control,C_direct_windows,control,11,41.53947368421053,41.53947368421053,529.4324597532669,535.2939572969777,5.861497543710811,5.861497543710811,27.277545619753194,39821
FIXED_C_direct_windows_control,C_direct_windows,control,12,45.31578947368421,45.31578947368421,529.5276446960855,536.2047268933976,6.677082197312075,6.677082197312075,26.944114875060826,40624
FIXED_C_direct_windows_control,C_direct_windows,control,13,49.0921052631579,49.0921052631579,529.257119815141,537.1209121221339,7.8637923069928775,7.8637923069928775,26.689847767713403,48928
FIXED_C_direct_windows_control,C_direct_windows,control,14,52.86842105263158,52.868421052631575,524.5701823925508,537.7843605694354,13.214178176884616,13.214178176884616,26.29668362936598,42094
FIXED_C_direct_windows_control,C_direct_windows,control,15,56.64473684210527,56.64473684210527,514.01630787243,532.532399239797,18.516091367366926,18.516091367366926,27.05727214532951,39314
FIXED_C_direct_windows_control,C_direct_windows,control,16,60.42105263157895,60.421052631578945,499.5646179624673,516.1028465830583,16.538228620590985,16.538228620590985,31.0233084146246,46451
FIXED_C_direct_windows_control,C_direct_windows,control,17,64.19736842105263,64.19736842105263,495.0250598464668,487.92751797911257,-7.097541867354209,7.097541867354209,36.52029436206079,42978
FIXED_C_direct_windows_control,C_direct_windows,control,18,67.97368421052632,67.97368421052632,486.4867244655335,472.51678232772156,-13.969942137811927,13.969942137811927,40.34652269966498,38808
FIXED_C_direct_windows_control,C_direct_windows,control,19,71.75,71.75,468.7498799456037,455.5392722806579,-13.210607664945826,13.210607664945826,43.13389696313304,28791
FIXED_C_direct_windows_sepsis,C_direct_windows,sepsis,1,3.407894736842105,3.4078947368421053,557.2336048748283,568.528715284787,11.295110409958738,11.295110409958738,41.2799297857822,29471
FIXED_C_direct_windows_sepsis,C_direct_windows,sepsis,2,6.815789473684211,6.815789473684211,559.2436708316217,568.3898661084356,9.146195276813955,9.146195276813955,39.93226019764889,31883
FIXED_C_direct_windows_sepsis,C_direct_windows,sepsis,3,10.22368421052632,10.223684210526315,560.3987896274358,568.0043957769423,7.605606149506457,7.605606149506457,38.73665563398551,32436
FIXED_C_direct_windows_sepsis,C_direct_windows,sepsis,4,13.63157894736842,13.631578947368421,560.8155344757931,568.696294139111,7.880759663317917,7.880759663317917,38.40311557810004,32672
FIXED_C_direct_windows_sepsis,C_direct_windows,sepsis,5,17.03947368421053,17.039473684210527,561.1513433894442,570.9904446993364,9.839101309892271,9.839101309892271,38.38970258967228,33860
FIXED_C_direct_windows_sepsis,C_direct_windows,sepsis,6,20.44736842105263,20.44736842105263,562.5352283392697,568.2742929005179,5.739064561248256,5.739064561248256,39.27233959605151,34135
FIXED_C_direct_windows_sepsis,C_direct_windows,sepsis,7,23.85526315789474,23.855263157894736,564.515324039244,567.6909705234816,3.1756464842376317,3.1756464842376317,40.51173997891934,33197
FIXED_C_direct_windows_sepsis,C_direct_windows,sepsis,8,27.26315789473684,27.263157894736842,565.4026943513294,567.4160127116342,2.0133183603047655,2.0133183603047655,41.20174202648073,32504
FIXED_C_direct_windows_sepsis,C_direct_windows,sepsis,9,30.67105263157895,30.67105263157895,563.8010805937621,567.6717015631899,3.8706209694278186,3.8706209694278186,41.63524956398167,31636
FIXED_C_direct_windows_sepsis,C_direct_windows,sepsis,10,34.07894736842105,34.078947368421055,564.01905988649,566.7020362492618,2.6829763627717966,2.6829763627717966,42.59587212387264,30295
FIXED_C_direct_windows_sepsis,C_direct_windows,sepsis,11,37.48684210526316,37.48684210526316,567.9904496523931,567.5590635267895,-0.4313861256035807,0.4313861256035807,43.02049519956303,31381
FIXED_C_direct_windows_sepsis,C_direct_windows,sepsis,12,40.89473684210526,40.89473684210526,569.2992909416753,568.4731924924035,-0.8260984492717398,0.8260984492717398,42.76266405260874,33405
FIXED_C_direct_windows_sepsis,C_direct_windows,sepsis,13,44.30263157894737,44.30263157894737,566.9952070847053,569.4544122743416,2.45920518963635,2.45920518963635,41.918069222116586,33494
FIXED_C_direct_windows_sepsis,C_direct_windows,sepsis,14,47.71052631578947,47.71052631578947,566.1030653000455,572.8879938520514,6.784928552005908,6.784928552005908,40.329521056837386,32940
FIXED_C_direct_windows_sepsis,C_direct_windows,sepsis,15,51.11842105263158,51.11842105263158,560.438454051932,573.6606032610011,13.22214920906913,13.22214920906913,39.11927917382032,33070
FIXED_C_direct_windows_sepsis,C_direct_windows,sepsis,16,54.52631578947368,54.526315789473685,559.1539981460769,569.2406926315232,10.086694485446287,10.086694485446287,38.14467316353673,32694
FIXED_C_direct_windows_sepsis,C_direct_windows,sepsis,17,57.93421052631579,57.934210526315795,557.5640646558861,562.6072352072416,5.043170551355502,5.043170551355502,36.99232750746047,32297
FIXED_C_direct_windows_sepsis,C_direct_windows,sepsis,18,61.3421052631579,61.3421052631579,553.6478422288675,560.6243143267872,6.976472097919668,6.976472097919668,37.95685340963045,32266
FIXED_C_direct_windows_sepsis,C_direct_windows,sepsis,19,64.75,64.75,550.1015754976037,558.9523211814942,8.850745683890523,8.850745683890523,38.411226153790935,21212
FIXED_D_axial_control,D_axial,control,1,3.776315789473684,3.776315789473684,463.581574911175,448.0746685002273,-15.506906410947693,15.506906410947693,41.3470403897649,39473
FIXED_D_axial_control,D_axial,control,2,7.552631578947368,7.552631578947368,479.8822450752279,463.5832085170724,-16.29903655815548,16.29903655815548,37.8405600044635,39172
FIXED_D_axial_control,D_axial,control,3,11.32894736842105,11.328947368421053,486.8157178991975,480.3294480046689,-6.486269894528618,6.486269894528618,34.39011633464283,40776
FIXED_D_axial_control,D_axial,control,4,15.10526315789474,15.105263157894736,492.9779131604483,506.89711705605674,13.919203895608462,13.919203895608462,29.749010949263784,47263
FIXED_D_axial_control,D_axial,control,5,18.88157894736842,18.881578947368425,509.0915952734761,521.151655068719,12.060059795242921,12.060059795242921,27.89803407925194,39313
FIXED_D_axial_control,D_axial,control,6,22.65789473684211,22.657894736842106,518.9359718846018,526.2238031943317,7.2878313097298815,7.2878313097298815,27.79841246284241,39520
FIXED_D_axial_control,D_axial,control,7,26.43421052631579,26.434210526315788,523.9541438077175,529.4623578746831,5.508214066965593,5.508214066965593,27.326121815779942,49746
FIXED_D_axial_control,D_axial,control,8,30.21052631578947,30.210526315789473,525.3635252468608,530.7790785623636,5.415553315502734,5.415553315502734,27.785037351349583,40262
FIXED_D_axial_control,D_axial,control,9,33.98684210526316,33.98684210526316,527.2624271378364,531.7420668676885,4.479639729852124,4.479639729852124,27.60947390498348,40492
FIXED_D_axial_control,D_axial,control,10,37.76315789473685,37.76315789473685,528.2306309824129,533.0738987576354,4.843267775222557,4.843267775222557,27.542345557447664,48205
FIXED_D_axial_control,D_axial,control,11,41.53947368421053,41.53947368421053,529.4324597532669,535.1386771867033,5.706217433436336,5.706217433436336,27.274768079680943,39821
FIXED_D_axial_control,D_axial,control,12,45.31578947368421,45.31578947368421,529.5276446960855,536.0561009587713,6.528456262685722,6.528456262685722,26.936669776438105,40624
FIXED_D_axial_control,D_axial,control,13,49.0921052631579,49.0921052631579,529.257119815141,536.985928504899,7.7288086897580115,7.7288086897580115,26.682783823420237,48928
